SchCode,Year,SubgroupCode,GradeCode,SubjectCode,NbrActiveTested,NbrActive,PctTested,WellBelowProf,ApproachingProf,MeetsProf,ExceedsProf,NbrMeetsExceedsProf,NbrAllProf,PctProf
385,2013,15,99,S,50,52,0.961538462,38,8,4,0,4,50,0.08
385,2013,13,99,S,16,16,1,5,7,3,1,4,16,0.25
385,2013,4,99,S,8,8,1,4,4,0,0,0,8,0
385,2013,2,99,S,155,158,0.981012658,52,66,31,6,37,155,0.238709677
385,2013,12,99,S,0,0,-1,0,0,0,0,0,0,-1
385,2013,10,99,S,151,153,0.986928105,40,51,44,16,60,151,0.397350993
385,2013,6,99,S,2,2,1,1,1,0,0,0,2,0
385,2013,9,99,S,29,29,1,4,8,14,3,17,29,0.586206897
385,2013,7,99,S,17,18,0.944444444,5,7,4,1,5,17,0.294117647
385,2013,8,99,S,0,0,-1,0,0,0,0,0,0,-1
385,2013,14,99,S,3,3,1,0,1,2,0,2,3,0.666666667
385,2013,1,6,M,253,253,1,32,53,111,57,168,253,0.664031621
385,2013,1,6,R,253,253,1,7,38,106,102,208,253,0.822134387
385,2013,1,8,R,293,294,0.996598639,13,44,131,105,236,293,0.805460751
385,2013,1,8,M,291,294,0.989795918,30,51,130,80,210,291,0.721649485
385,2013,1,8,S,291,294,0.989795918,72,116,82,21,103,291,0.35395189
385,2013,1,7,R,304,305,0.996721311,16,46,142,100,242,304,0.796052632
385,2013,1,7,M,304,305,0.996721311,26,66,127,85,212,304,0.697368421
385,2013,8,99,R,0,0,-1,0,0,0,0,0,0,-1
385,2013,18,99,M,344,346,0.994219653,50,90,157,47,204,344,0.593023256
385,2013,18,99,R,344,346,0.994219653,22,69,178,75,253,344,0.735465116
385,2013,11,99,M,439,441,0.995464853,31,85,200,123,323,439,0.735763098
385,2013,10,99,R,411,411,1,25,68,190,128,318,411,0.773722628
385,2013,10,99,M,409,411,0.99513382,57,85,168,99,267,409,0.652811736
385,2013,9,99,M,79,79,1,3,13,32,31,63,79,0.797468354
385,2013,17,99,M,41,41,1,7,12,17,5,22,41,0.536585366
385,2013,8,99,M,0,0,-1,0,0,0,0,0,0,-1
385,2013,7,99,M,49,49,1,7,12,21,9,30,49,0.612244898
385,2013,6,99,R,4,4,1,1,0,2,1,3,4,0.75
385,2013,6,99,M,4,4,1,1,0,3,0,3,4,0.75
385,2013,5,99,R,718,720,0.997222222,29,112,330,247,577,718,0.80362117
385,2013,9,99,R,79,79,1,0,9,27,43,70,79,0.886075949
385,2013,17,99,R,41,41,1,0,14,20,7,27,41,0.658536585
385,2013,16,99,R,328,328,1,7,32,127,162,289,328,0.881097561
385,2013,16,99,M,327,328,0.99695122,21,43,134,129,263,327,0.804281346
385,2013,15,99,R,126,127,0.992125984,33,61,31,1,32,126,0.253968254
385,2013,15,99,M,125,127,0.984251969,53,40,30,2,32,125,0.256
385,2013,14,99,R,7,7,1,0,2,5,0,5,7,0.714285714
385,2013,14,99,M,7,7,1,0,4,3,0,3,7,0.428571429
385,2013,13,99,R,39,39,1,2,15,16,6,22,39,0.564102564
385,2013,13,99,M,39,39,1,7,10,16,6,22,39,0.564102564
385,2013,12,99,R,1,1,1,0,0,1,0,1,1,1
385,2013,5,99,M,716,720,0.994444444,77,145,312,182,494,716,0.689944134
385,2013,12,99,M,1,1,1,0,0,1,0,1,1,1
385,2013,7,99,R,49,49,1,6,7,20,16,36,49,0.734693878
385,2013,11,99,R,439,441,0.995464853,11,60,189,179,368,439,0.838268793
385,2013,3,99,M,122,124,0.983870968,53,40,27,2,29,122,0.237704918
385,2013,1,99,M,848,852,0.995305164,88,170,368,222,590,848,0.695754717
385,2013,2,99,M,464,468,0.991452991,66,115,200,83,283,464,0.609913793
385,2013,2,99,R,466,468,0.995726496,29,95,219,123,342,466,0.733905579
385,2013,1,99,R,850,852,0.997652582,36,128,379,307,686,850,0.807058824
385,2013,11,99,S,140,141,0.992907801,32,65,38,5,43,140,0.307142857
385,2013,3,99,R,123,124,0.991935484,33,59,30,1,31,123,0.25203252
385,2013,4,99,M,22,22,1,6,7,8,1,9,22,0.409090909
385,2013,4,99,R,22,22,1,2,14,6,0,6,22,0.272727273
386,2011,1,3,R,145,145,1,20,27,51,47,98,145,0.675862069
386,2011,1,5,R,134,136,0.985294118,19,33,38,44,82,134,0.611940299
386,2011,1,5,M,134,136,0.985294118,27,50,43,14,57,134,0.425373134
386,2011,1,4,M,109,109,1,16,30,50,13,63,109,0.577981651
386,2011,1,3,M,145,145,1,18,44,65,18,83,145,0.572413793
386,2011,1,4,R,109,109,1,8,28,35,38,73,109,0.669724771
386,2012,1,3,M,118,118,1,21,37,48,12,60,118,0.508474576
386,2012,1,3,R,118,118,1,13,31,41,33,74,118,0.627118644
386,2012,1,4,M,151,152,0.993421053,17,52,64,18,82,151,0.543046358
386,2012,1,4,R,151,152,0.993421053,23,28,33,67,100,151,0.662251656
386,2012,1,5,M,105,107,0.981308411,17,29,47,12,59,105,0.561904762
386,2012,1,5,R,106,107,0.990654206,5,25,39,37,76,106,0.716981132
386,2012,1,4,S,0,0,-1,12,61,65,12,77,150,0.513333333
386,2013,12,99,S,0,0,-1,0,0,0,0,0,0,-1
386,2013,11,99,S,49,49,1,3,21,25,0,25,49,0.510204082
386,2013,2,99,R,203,204,0.995098039,25,55,66,57,123,203,0.60591133
386,2013,14,99,S,0,1,0,0,0,0,0,0,0,-1
386,2013,17,99,M,11,11,1,4,1,5,1,6,11,0.545454545
386,2013,10,99,S,66,67,0.985074627,5,31,23,7,30,66,0.454545455
386,2013,13,99,S,2,2,1,0,1,1,0,1,2,0.5
386,2013,15,99,S,21,22,0.954545455,7,13,1,0,1,21,0.047619048
386,2013,3,99,M,53,55,0.963636364,33,16,4,0,4,53,0.075471698
386,2013,17,99,S,6,6,1,1,3,1,1,2,6,0.333333333
386,2013,3,99,S,18,19,0.947368421,7,10,1,0,1,18,0.055555556
386,2013,18,99,R,170,172,0.988372093,20,41,65,44,109,170,0.641176471
386,2013,18,99,S,56,57,0.98245614,4,32,20,0,20,56,0.357142857
386,2013,17,99,R,11,11,1,1,4,3,3,6,11,0.545454545
386,2013,18,99,M,170,172,0.988372093,27,58,72,13,85,170,0.5
386,2013,16,99,S,37,37,1,2,10,19,6,25,37,0.675675676
386,2013,13,99,M,4,4,1,2,2,0,0,0,4,0
386,2013,3,99,R,53,55,0.963636364,21,27,5,0,5,53,0.094339623
386,2013,11,99,M,163,163,1,12,49,81,21,102,163,0.625766871
386,2013,2,99,M,203,204,0.995098039,38,66,83,16,99,203,0.487684729
386,2013,11,99,R,163,163,1,7,28,52,76,128,163,0.785276074
386,2013,15,99,R,57,59,0.966101695,21,27,8,1,9,57,0.157894737
386,2013,7,99,S,6,7,0.857142857,0,3,3,0,3,6,0.5
386,2013,12,99,M,0,0,-1,0,0,0,0,0,0,-1
386,2013,10,99,M,201,203,0.990147783,31,53,84,33,117,201,0.582089552
386,2013,12,99,R,0,0,-1,0,0,0,0,0,0,-1
386,2013,10,99,R,201,203,0.990147783,21,49,65,66,131,201,0.651741294
386,2013,13,99,R,4,4,1,0,3,1,0,1,4,0.25
386,2013,2,99,S,60,61,0.983606557,6,33,19,2,21,60,0.35
386,2013,5,99,S,96,96,1,7,43,39,7,46,96,0.479166667
386,2013,14,99,M,1,3,0.333333333,0,0,1,0,1,1,1
386,2013,15,99,M,57,59,0.966101695,34,17,6,0,6,57,0.105263158
386,2013,4,99,S,1,1,1,0,1,0,0,0,1,0
386,2013,14,99,R,1,3,0.333333333,0,0,1,0,1,1,1
386,2013,6,99,S,0,0,-1,0,0,0,0,0,0,-1
386,2013,4,99,M,3,3,1,2,1,0,0,0,3,0
386,2013,5,99,R,305,306,0.996732026,21,63,99,122,221,305,0.724590164
386,2013,6,99,M,0,0,-1,0,0,0,0,0,0,-1
386,2013,6,99,R,0,0,-1,0,0,0,0,0,0,-1
386,2013,5,99,M,305,306,0.996732026,36,84,135,50,185,305,0.606557377
386,2013,9,99,S,13,13,1,1,6,6,0,6,13,0.461538462
386,2013,7,99,R,25,26,0.961538462,6,7,8,4,12,25,0.48
386,2013,8,99,S,0,0,-1,0,0,0,0,0,0,-1
386,2013,7,99,M,25,26,0.961538462,4,9,11,1,12,25,0.48
386,2013,16,99,R,134,134,1,3,19,37,75,112,134,0.835820896
386,2013,8,99,M,1,1,1,0,0,1,0,1,1,1
386,2013,8,99,R,1,1,1,0,1,0,0,0,1,0
386,2013,1,99,S,115,116,0.99137931,8,52,48,7,55,115,0.47826087
386,2013,16,99,M,134,134,1,6,27,65,36,101,134,0.753731343
386,2013,9,99,M,33,33,1,3,9,18,3,21,33,0.636363636
386,2013,9,99,R,33,33,1,1,6,10,16,26,33,0.787878788
386,2013,4,99,R,3,3,1,0,3,0,0,0,3,0
386,2013,1,5,M,142,142,1,20,39,64,19,83,142,0.584507042
386,2013,1,3,M,107,108,0.990740741,10,32,44,21,65,107,0.607476636
386,2013,1,3,R,107,108,0.990740741,8,24,27,48,75,107,0.700934579
386,2013,1,4,M,115,116,0.99137931,13,31,57,14,71,115,0.617391304
386,2013,1,4,R,115,116,0.99137931,8,27,33,47,80,115,0.695652174
386,2013,1,5,R,142,142,1,12,26,57,47,104,142,0.732394366
386,2013,1,4,S,115,116,0.99137931,8,52,48,7,55,115,0.47826087
386,2013,1,99,M,364,366,0.994535519,43,102,165,54,219,364,0.601648352
386,2013,1,99,R,364,366,0.994535519,28,77,117,142,259,364,0.711538462
387,2011,1,5,M,82,83,0.987951807,19,32,28,3,31,82,0.37804878
387,2011,1,3,M,85,86,0.988372093,26,27,27,5,32,85,0.376470588
387,2011,1,3,R,85,86,0.988372093,19,22,24,20,44,85,0.517647059
387,2011,1,4,R,88,88,1,7,28,22,31,53,88,0.602272727
387,2011,1,5,R,82,83,0.987951807,9,23,23,27,50,82,0.609756098
387,2011,1,4,M,88,88,1,13,26,29,20,49,88,0.556818182
387,2012,1,5,M,94,94,1,11,33,28,22,50,94,0.531914894
387,2012,1,4,R,89,89,1,11,22,26,30,56,89,0.629213483
387,2012,1,4,M,89,89,1,12,31,42,4,46,89,0.516853933
387,2012,1,3,R,90,90,1,12,23,29,26,55,90,0.611111111
387,2012,1,3,M,90,90,1,12,26,42,10,52,90,0.577777778
387,2012,1,5,R,94,94,1,5,27,32,30,62,94,0.659574468
387,2012,1,4,S,0,0,-1,4,37,40,7,47,88,0.534090909
387,2013,10,99,S,50,50,1,6,21,19,4,23,50,0.46
387,2013,11,99,S,45,45,1,2,23,18,2,20,45,0.444444444
387,2013,12,99,S,15,15,1,3,9,2,1,3,15,0.2
387,2013,17,99,S,5,5,1,1,4,0,0,0,5,0
387,2013,14,99,S,0,0,-1,0,0,0,0,0,0,-1
387,2013,18,99,S,47,47,1,5,24,16,2,18,47,0.382978723
387,2013,15,99,S,8,8,1,3,3,2,0,2,8,0.25
387,2013,16,99,S,24,24,1,1,8,13,2,15,24,0.625
387,2013,13,99,S,16,16,1,1,10,5,0,5,16,0.3125
387,2013,3,99,S,8,8,1,3,3,2,0,2,8,0.25
387,2013,15,99,R,23,24,0.958333333,10,8,4,1,5,23,0.217391304
387,2013,16,99,R,63,63,1,2,12,21,28,49,63,0.777777778
387,2013,14,99,R,1,1,1,0,0,1,0,1,1,1
387,2013,14,99,M,1,1,1,0,1,0,0,0,1,0
387,2013,17,99,M,20,20,1,4,8,8,0,8,20,0.4
387,2013,1,99,S,95,95,1,8,44,37,6,43,95,0.452631579
387,2013,13,99,R,37,37,1,5,14,11,7,18,37,0.486486486
387,2013,15,99,M,23,24,0.958333333,15,7,1,0,1,23,0.043478261
387,2013,2,99,S,68,68,1,8,35,21,4,25,68,0.367647059
387,2013,9,99,S,12,12,1,0,5,6,1,7,12,0.583333333
387,2013,17,99,R,20,20,1,3,8,6,3,9,20,0.45
387,2013,6,99,S,0,0,-1,0,0,0,0,0,0,-1
387,2013,18,99,M,132,133,0.992481203,19,40,66,7,73,132,0.553030303
387,2013,7,99,S,5,5,1,1,1,3,0,3,5,0.6
387,2013,6,99,R,1,1,1,0,1,0,0,0,1,0
387,2013,8,99,S,1,1,1,0,1,0,0,0,1,0
387,2013,18,99,R,132,133,0.992481203,18,26,53,35,88,132,0.666666667
387,2013,13,99,M,37,37,1,7,11,18,1,19,37,0.513513514
387,2013,3,99,M,23,24,0.958333333,15,7,1,0,1,23,0.043478261
387,2013,10,99,M,144,145,0.993103448,20,39,74,11,85,144,0.590277778
387,2013,10,99,R,144,145,0.993103448,19,37,50,38,88,144,0.611111111
387,2013,5,99,M,216,217,0.995391705,30,56,110,20,130,216,0.601851852
387,2013,2,99,R,188,188,1,21,44,71,52,123,188,0.654255319
387,2013,12,99,M,47,47,1,10,13,21,3,24,47,0.510638298
387,2013,12,99,R,47,47,1,6,13,16,12,28,47,0.595744681
387,2013,6,99,M,1,1,1,1,0,0,0,0,1,0
387,2013,5,99,R,216,217,0.995391705,24,47,78,67,145,216,0.671296296
387,2013,11,99,M,117,117,1,15,28,60,14,74,117,0.632478632
387,2013,3,99,R,23,24,0.958333333,10,8,4,1,5,23,0.217391304
387,2013,4,99,S,4,4,1,1,3,0,0,0,4,0
387,2013,4,99,M,13,13,1,6,4,3,0,3,13,0.230769231
387,2013,4,99,R,13,13,1,4,6,2,1,3,13,0.230769231
387,2013,1,99,M,261,262,0.996183206,35,67,134,25,159,261,0.609195402
387,2013,2,99,M,188,188,1,28,54,96,10,106,188,0.563829787
387,2013,16,99,M,63,63,1,6,9,36,12,48,63,0.761904762
387,2013,1,99,R,261,262,0.996183206,25,58,93,85,178,261,0.681992337
387,2013,9,99,M,28,28,1,3,3,17,5,22,28,0.785714286
387,2013,8,99,R,1,1,1,0,0,0,1,1,1,1
387,2013,8,99,M,1,1,1,0,0,1,0,1,1,1
387,2013,11,99,R,117,117,1,6,21,43,47,90,117,0.769230769
387,2013,7,99,R,15,15,1,1,6,4,4,8,15,0.533333333
387,2013,7,99,M,15,15,1,1,8,6,0,6,15,0.4
387,2013,9,99,R,28,28,1,0,4,11,13,24,28,0.857142857
387,2013,1,4,R,95,95,1,13,20,36,26,62,95,0.652631579
387,2013,1,3,R,71,72,0.986111111,3,16,18,34,52,71,0.732394366
387,2013,1,4,M,95,95,1,15,28,44,8,52,95,0.547368421
387,2013,1,5,R,95,95,1,9,22,39,25,64,95,0.673684211
387,2013,1,5,M,95,95,1,16,24,47,8,55,95,0.578947368
387,2013,1,4,S,95,95,1,8,44,37,6,43,95,0.452631579
387,2013,1,3,M,71,72,0.986111111,4,15,43,9,52,71,0.732394366
387,2013,5,99,S,77,77,1,7,37,28,5,33,77,0.428571429
388,2011,1,4,R,169,171,0.988304094,25,52,49,43,92,169,0.544378698
388,2011,1,5,R,154,154,1,17,45,50,42,92,154,0.597402597
388,2011,1,4,M,170,171,0.994152047,25,72,63,10,73,170,0.429411765
388,2011,1,5,M,154,154,1,21,60,55,18,73,154,0.474025974
388,2011,1,3,R,132,132,1,4,44,44,40,84,132,0.636363636
388,2011,1,3,M,132,132,1,7,29,78,18,96,132,0.727272727
388,2012,1,5,R,182,183,0.994535519,25,55,63,39,102,182,0.56043956
388,2012,1,3,R,179,179,1,9,45,61,64,125,179,0.698324022
388,2012,1,4,R,120,120,1,11,30,46,33,79,120,0.658333333
388,2012,1,5,M,181,183,0.989071038,29,76,65,11,76,181,0.419889503
388,2012,1,4,M,120,120,1,12,41,51,16,67,120,0.558333333
388,2012,1,3,M,179,179,1,14,49,92,24,116,179,0.648044693
388,2012,1,4,S,0,0,-1,25,69,20,3,23,117,0.196581197
388,2013,17,99,M,80,82,0.975609756,26,29,23,2,25,80,0.3125
388,2013,16,99,R,68,68,1,3,14,20,31,51,68,0.75
388,2013,16,99,M,68,68,1,8,19,28,13,41,68,0.602941176
388,2013,17,99,R,81,82,0.987804878,20,28,24,9,33,81,0.407407407
388,2013,15,99,R,53,53,1,22,22,8,1,9,53,0.169811321
388,2013,4,99,M,56,58,0.965517241,27,23,6,0,6,56,0.107142857
388,2013,15,99,M,53,53,1,30,19,3,1,4,53,0.075471698
388,2013,8,99,R,5,5,1,0,0,3,2,5,5,1
388,2013,4,99,R,57,58,0.982758621,21,28,6,2,8,57,0.140350877
388,2013,18,99,M,208,208,1,26,78,89,15,104,208,0.5
388,2013,2,99,R,359,360,0.997222222,39,104,131,85,216,359,0.601671309
388,2013,2,99,M,358,360,0.994444444,60,133,138,27,165,358,0.460893855
388,2013,7,99,R,26,26,1,2,8,8,8,16,26,0.615384615
388,2013,18,99,R,208,208,1,15,59,80,54,134,208,0.644230769
388,2013,5,99,M,362,364,0.994505495,60,129,143,30,173,362,0.477900552
388,2013,14,99,R,3,3,1,0,0,3,0,3,3,1
388,2013,14,99,S,2,2,1,0,1,1,0,1,2,0.5
388,2013,3,99,R,49,49,1,21,20,7,1,8,49,0.163265306
388,2013,2,99,S,130,138,0.942028986,25,84,19,2,21,130,0.161538462
388,2013,12,99,R,37,37,1,6,13,14,4,18,37,0.486486486
388,2013,13,99,S,37,41,0.902439024,9,24,4,0,4,37,0.108108108
388,2013,6,99,R,1,1,1,0,0,1,0,1,1,1
388,2013,12,99,S,17,17,1,3,14,0,0,0,17,0
388,2013,11,99,S,83,86,0.965116279,8,53,21,1,22,83,0.265060241
388,2013,10,99,S,82,88,0.931818182,19,51,11,1,12,82,0.146341463
388,2013,13,99,M,110,112,0.982142857,30,41,35,4,39,110,0.354545455
388,2013,1,99,S,165,174,0.948275862,27,104,32,2,34,165,0.206060606
388,2013,11,99,R,227,228,0.995614035,11,37,93,86,179,227,0.788546256
388,2013,8,99,S,3,3,1,0,1,2,0,2,3,0.666666667
388,2013,3,99,S,21,21,1,10,10,1,0,1,21,0.047619048
388,2013,4,99,S,15,18,0.833333333,7,8,0,0,0,15,0
388,2013,7,99,S,6,7,0.857142857,1,4,1,0,1,6,0.166666667
388,2013,5,99,S,139,146,0.952054795,22,91,24,2,26,139,0.18705036
388,2013,6,99,S,0,0,-1,0,0,0,0,0,0,-1
388,2013,9,99,S,17,18,0.944444444,4,8,5,0,5,17,0.294117647
388,2013,18,99,S,85,88,0.965909091,13,59,12,1,13,85,0.152941176
388,2013,13,99,R,111,112,0.991071429,21,39,33,18,51,111,0.459459459
388,2013,9,99,M,70,71,0.985915493,5,20,37,8,45,70,0.642857143
388,2013,9,99,R,71,71,1,3,12,25,31,56,71,0.788732394
388,2013,5,99,R,363,364,0.997252747,38,102,128,95,223,363,0.614325069
388,2013,7,99,M,26,26,1,4,7,13,2,15,26,0.576923077
388,2013,3,99,M,49,49,1,28,17,3,1,4,49,0.081632653
388,2013,12,99,M,37,37,1,6,18,13,0,13,37,0.351351351
388,2013,10,99,M,237,239,0.991631799,47,89,82,19,101,237,0.426160338
388,2013,8,99,M,5,5,1,0,2,0,3,3,5,0.6
388,2013,10,99,R,239,239,1,32,85,72,50,122,239,0.510460251
388,2013,17,99,S,27,29,0.931034483,8,18,1,0,1,27,0.037037037
388,2013,16,99,S,23,25,0.92,1,11,11,0,11,23,0.47826087
388,2013,11,99,M,227,228,0.995614035,22,70,111,24,135,227,0.594713656
388,2013,1,99,M,464,467,0.993576017,69,159,193,43,236,464,0.50862069
388,2013,6,99,M,1,1,1,0,1,0,0,0,1,0
388,2013,14,99,M,3,3,1,0,1,1,1,2,3,0.666666667
388,2013,1,99,R,466,467,0.997858672,43,122,165,136,301,466,0.645922747
388,2013,1,5,R,131,131,1,11,40,49,31,80,131,0.610687023
388,2013,1,4,S,165,174,0.948275862,27,104,32,2,34,165,0.206060606
388,2013,1,4,R,174,174,1,25,35,62,52,114,174,0.655172414
388,2013,1,4,M,174,174,1,29,60,67,18,85,174,0.488505747
388,2013,1,3,R,161,162,0.99382716,7,47,54,53,107,161,0.664596273
388,2013,1,3,M,161,162,0.99382716,19,53,76,13,89,161,0.552795031
388,2013,1,5,M,129,131,0.984732824,21,46,50,12,62,129,0.480620155
388,2013,15,99,S,22,22,1,10,11,1,0,1,22,0.045454545
389,2011,1,10,M,242,247,0.979757085,64,79,84,15,99,242,0.409090909
389,2011,1,10,R,243,247,0.983805668,35,47,123,38,161,243,0.66255144
389,2012,1,10,R,289,292,0.989726027,31,55,173,30,203,289,0.702422145
389,2012,1,10,M,289,292,0.989726027,79,110,73,27,100,289,0.346020761
389,2012,1,10,S,0,0,-1,101,105,68,14,82,288,0.284722222
389,2013,11,99,S,0,0,-1,22,53,29,16,45,120,0.375
389,2013,12,99,M,0,0,-1,0,0,0,0,0,0,-1
389,2013,13,99,S,0,0,-1,8,3,1,1,2,13,0.153846154
389,2013,11,99,M,129,132,0.977272727,22,38,50,19,69,129,0.534883721
389,2013,10,99,R,160,164,0.975609756,20,31,85,24,109,160,0.68125
389,2013,12,99,S,0,0,-1,0,1,0,0,0,1,0
389,2013,6,99,M,1,1,1,0,0,0,1,1,1,1
389,2013,9,99,R,30,31,0.967741935,4,5,11,10,21,30,0.7
389,2013,15,99,S,2,2,1,13,11,0,0,0,24,0
389,2013,9,99,M,30,31,0.967741935,8,6,12,4,16,30,0.533333333
389,2013,8,99,R,1,1,1,0,0,0,1,1,1,1
389,2013,8,99,M,1,1,1,0,0,1,0,1,1,1
389,2013,7,99,R,14,14,1,2,3,9,0,9,14,0.642857143
389,2013,7,99,M,14,14,1,3,6,2,3,5,14,0.357142857
389,2013,6,99,R,1,1,1,0,0,1,0,1,1,1
389,2013,10,99,M,159,164,0.969512195,39,34,53,33,86,159,0.540880503
389,2013,17,99,S,0,0,-1,4,3,1,0,1,8,0.125
389,2013,18,99,R,79,83,0.951807229,11,29,33,6,39,79,0.493670886
389,2013,18,99,M,78,83,0.939759036,30,22,20,6,26,78,0.333333333
389,2013,17,99,R,5,6,0.833333333,0,2,2,1,3,5,0.6
389,2013,17,99,M,5,6,0.833333333,0,5,0,0,0,5,0
389,2013,18,99,S,1,1,1,19,32,9,3,12,63,0.19047619
389,2013,16,99,R,138,138,1,8,20,85,25,110,138,0.797101449
389,2013,12,99,R,0,0,-1,0,0,0,0,0,0,-1
389,2013,15,99,R,33,35,0.942857143,13,13,6,1,7,33,0.212121212
389,2013,13,99,M,13,13,1,3,5,4,1,5,13,0.384615385
389,2013,15,99,M,33,35,0.942857143,24,7,2,0,2,33,0.060606061
389,2013,14,99,R,2,2,1,2,0,0,0,0,2,0
389,2013,16,99,S,1,1,1,16,49,34,19,53,118,0.449152542
389,2013,14,99,M,2,2,1,2,0,0,0,0,2,0
389,2013,13,99,R,13,13,1,5,6,2,0,2,13,0.153846154
389,2013,11,99,R,129,132,0.977272727,6,26,75,22,97,129,0.751937984
389,2013,16,99,M,138,138,1,16,26,60,36,96,138,0.695652174
389,2013,4,99,M,8,8,1,1,3,3,1,4,8,0.5
389,2013,5,99,R,243,249,0.975903614,20,49,139,35,174,243,0.716049383
389,2013,14,99,S,2,2,1,1,1,0,0,0,2,0
389,2013,5,99,M,242,249,0.97188755,50,60,88,44,132,242,0.545454545
389,2013,9,99,S,0,0,-1,4,11,5,6,11,26,0.423076923
389,2013,3,99,R,27,29,0.931034483,13,10,4,0,4,27,0.148148148
389,2013,3,99,M,27,29,0.931034483,22,5,0,0,0,27,0
389,2013,8,99,S,0,0,-1,0,0,1,0,1,1,1
389,2013,7,99,S,0,0,-1,3,7,3,0,3,13,0.230769231
389,2013,6,99,S,0,0,-1,0,1,0,0,0,1,0
389,2013,4,99,R,8,8,1,5,3,0,0,0,8,0
389,2013,5,99,S,2,2,1,42,94,47,23,70,206,0.339805825
389,2013,4,99,S,0,0,-1,7,2,0,0,0,9,0
389,2013,2,99,M,121,126,0.96031746,33,38,41,9,50,121,0.41322314
389,2013,10,99,S,2,2,1,27,60,27,13,40,127,0.31496063
389,2013,2,99,S,1,1,1,33,50,23,4,27,110,0.245454545
389,2013,1,99,R,289,296,0.976351351,26,57,160,46,206,289,0.712802768
389,2013,3,99,S,2,2,1,12,7,0,0,0,19,0
389,2013,2,99,R,122,126,0.968253968,10,41,59,12,71,122,0.581967213
389,2013,1,99,M,288,296,0.972972973,61,72,103,52,155,288,0.538194444
389,2013,1,99,S,2,2,1,49,113,56,29,85,247,0.344129555
389,2013,1,10,S,2,2,1,49,113,56,29,85,247,0.344129555
389,2013,1,10,R,289,296,0.976351351,26,57,160,46,206,289,0.712802768
389,2013,1,10,M,288,296,0.972972973,61,72,103,52,155,288,0.538194444
390,2011,1,8,M,283,285,0.992982456,41,77,143,22,165,283,0.583038869
390,2011,1,6,R,257,259,0.992277992,48,74,81,54,135,257,0.525291829
390,2011,1,7,R,244,247,0.987854251,31,58,109,46,155,244,0.635245902
390,2011,1,8,R,281,285,0.985964912,39,71,103,68,171,281,0.608540925
390,2011,1,6,M,259,259,1,53,90,94,22,116,259,0.447876448
390,2011,1,7,M,245,247,0.991902834,27,93,100,25,125,245,0.510204082
390,2012,1,6,M,243,243,1,33,67,90,53,143,243,0.588477366
390,2012,1,6,R,243,243,1,14,67,85,77,162,243,0.666666667
390,2012,1,7,M,263,265,0.99245283,40,74,101,48,149,263,0.566539924
390,2012,1,8,S,0,0,-1,65,112,66,15,81,258,0.313953488
390,2012,1,8,M,260,261,0.996168582,26,46,163,25,188,260,0.723076923
390,2012,1,7,R,265,265,1,28,73,106,58,164,265,0.618867925
390,2012,1,8,R,261,261,1,25,72,101,63,164,261,0.62835249
390,2013,7,99,R,58,58,1,9,11,20,18,38,58,0.655172414
390,2013,9,99,M,115,115,1,9,25,53,28,81,115,0.704347826
390,2013,8,99,M,9,9,1,1,2,5,1,6,9,0.666666667
390,2013,7,99,M,58,58,1,11,15,24,8,32,58,0.551724138
390,2013,6,99,R,4,4,1,1,0,2,1,3,4,0.75
390,2013,6,99,M,4,4,1,0,2,2,0,2,4,0.5
390,2013,5,99,R,522,524,0.996183206,41,126,244,111,355,522,0.680076628
390,2013,8,99,R,9,9,1,1,0,4,4,8,9,0.888888889
390,2013,5,99,M,522,524,0.996183206,71,138,256,57,313,522,0.599616858
390,2013,10,99,M,373,374,0.997326203,60,93,174,46,220,373,0.589812332
390,2013,2,99,R,480,482,0.995850622,48,119,221,92,313,480,0.652083333
390,2013,10,99,R,373,374,0.997326203,36,102,159,76,235,373,0.63002681
390,2013,11,99,R,335,336,0.99702381,20,52,156,107,263,335,0.785074627
390,2013,12,99,M,52,52,1,11,14,23,4,27,52,0.519230769
390,2013,12,99,R,52,52,1,11,8,29,4,33,52,0.634615385
390,2013,13,99,M,130,130,1,32,53,39,6,45,130,0.346153846
390,2013,13,99,R,130,130,1,19,53,52,6,58,130,0.446153846
390,2013,14,99,M,2,2,1,1,1,0,0,0,2,0
390,2013,14,99,R,2,2,1,1,1,0,0,0,2,0
390,2013,15,99,M,86,87,0.988505747,58,15,12,1,13,86,0.151162791
390,2013,15,99,R,86,87,0.988505747,38,40,8,0,8,86,0.093023256
390,2013,16,99,M,161,161,1,16,33,85,27,112,161,0.695652174
390,2013,9,99,R,115,115,1,4,17,45,49,94,115,0.817391304
390,2013,18,99,S,97,98,0.989795918,33,40,21,3,24,97,0.24742268
390,2013,10,99,S,142,144,0.986111111,37,62,30,13,43,142,0.302816901
390,2013,12,99,S,20,20,1,12,5,3,0,3,20,0.15
390,2013,11,99,M,335,336,0.99702381,32,89,166,48,214,335,0.63880597
390,2013,13,99,S,35,35,1,23,11,1,0,1,35,0.028571429
390,2013,16,99,R,161,161,1,10,31,74,46,120,161,0.745341615
390,2013,14,99,S,2,2,1,1,1,0,0,0,2,0
390,2013,9,99,S,47,47,1,5,22,13,7,20,47,0.425531915
390,2013,8,99,S,2,3,0.666666667,0,2,0,0,0,2,0
390,2013,15,99,S,33,36,0.916666667,21,12,0,0,0,33,0
390,2013,3,99,R,83,84,0.988095238,38,39,6,0,6,83,0.072289157
